id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1410261718593464107,Lujoso Dúplex en Madrid,653564153,Rodrigo,San Blas - Canillejas,Simancas,40.43807624913854,-3.624071087341087,Entire home/apt,105,5,2,2025-08-22,0.83,63,324,2,
1410333231579784316,Apartamento Aeropuerto Suite. 2.2 3 E,204406531,Carlos,San Blas - Canillejas,Rejas,40.4440182,-3.5823735,Entire home/apt,77,1,4,2025-07-23,1.11,21,64,4,ESFCNT00002803500049754900000000000000000000000000005
1410648102851626862,Apartamento + Despacho Almagro,585720515,AsdrÚBal,Chamberí,Almagro,40.43120249909893,-3.69200977845576,Entire home/apt,135,30,0,,,9,298,0,ESFCNT00002810900068729000000000000000000000000000001
1410676921947673372,Estudios contiguos para estar junto a los tuyos.,67024778,Paola,Tetuán,Almenara,40.4711973,-3.692837,Entire home/apt,185,2,1,2025-07-07,0.42,12,312,1,285009472
1410681382314036442,Explore Madrid in our Hostel - Bernabéu,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45157,-3.70058,Shared room,25,1,0,,,29,149,0,
1410685913349586514,Hostel in Tetuan near S. Bernabeu,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45084,-3.70184,Shared room,25,1,2,2025-05-26,0.47,29,170,2,
1410686093086047463,Hostel Tetuán: Everything at your fingertips,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45091,-3.70017,Shared room,25,1,2,2025-06-29,0.55,29,192,2,
1410686413261884110,Discover Madrid from quarter Tetuán,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45137,-3.70172,Shared room,25,1,9,2025-09-06,2.06,29,224,9,
1410686617488374199,The real Madrid awaits you in Hostel Tetuán,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.4495,-3.70208,Shared room,25,1,6,2025-06-20,1.49,29,224,6,
1410687423547529170,Enjoy Madrid at its most authentic,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44937,-3.70065,Shared room,25,1,1,2025-05-09,0.23,29,224,1,
1410687626470328335,Your base in Madrid: accessibility in Tetuan,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45137,-3.70124,Shared room,25,1,3,2025-06-28,0.78,29,226,3,
1410687925607505395,Explore Madrid from the authentic region of Tetuán,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45102,-3.70192,Shared room,25,1,1,2025-09-06,1,29,226,1,
1410690949003707332,Modern Apartment Madrid Centro,692924741,Gabriel Servando,Centro,Embajadores,40.4108343,-3.7043075,Entire home/apt,92,2,25,2025-09-12,5.86,1,47,25,
1410692723693356806,Exclusive apartment in El Retiro by beBalmy,481066735,Loreto,Retiro,Pacífico,40.40510799443729,-3.6817140699507034,Entire home/apt,151,1,12,2025-09-07,3.10,23,330,12,ESFCNT00002808900039097300000000000000000000000000007
1410694547013024185,Waou Urban Home Chamberi IX,690158537,Emilio,Chamberí,Gaztambide,40.43540180139439,-3.7120827825647615,Private room,125,1,4,2025-09-05,1.17,10,343,4,Exempt
1410705031152160868,Hostel Tetuán: Experience Madrid from its essence,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44939,-3.70045,Shared room,25,1,5,2025-09-03,1.15,29,224,5,
1410705538105517290,Hostel Tetuan: Perfectly situated for Madrid,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44931,-3.70013,Shared room,25,1,0,,,29,227,0,
1410705760137649392,Discover Madrid from Hostel Tetuán,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44956,-3.70171,Shared room,25,1,4,2025-09-05,0.91,29,226,4,
1410705946544210515,Hostel Tetuán: Your ideal base in Madrid,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45017,-3.70182,Shared room,25,1,3,2025-09-02,0.70,29,226,3,
1410706148697098103,Hostel Tetuán: See Madrid Better!,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45072,-3.70208,Shared room,25,1,3,2025-07-31,0.83,29,224,3,
1410706900579981710,"To enjoy Madrid, your best option!",653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45015,-3.70201,Shared room,25,1,2,2025-06-06,0.47,29,226,2,
1410707922920688438,Precioso apartamento,688117701,Jorge,Ciudad Lineal,Ventas,40.42400220198496,-3.6537332719274955,Entire home/apt,75,31,2,2025-08-14,1.40,12,302,2,
1410719131249796586,Experience the excitement of the Bernabeu,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45156,-3.7005,Shared room,25,1,8,2025-09-06,1.85,29,222,8,
1410719633104272983,The best choice: your place in our Hostel!,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44987,-3.70013,Shared room,25,1,3,2025-07-08,0.69,29,226,3,
1410719862401960857,Balance between comfort and convenience: H.Tetuan,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45129,-3.7012,Shared room,25,1,4,2025-09-06,1.10,29,213,4,
1410720133431954056,Comfort and practicality: Hostel in Tetuan,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45156,-3.70171,Shared room,25,1,3,2025-07-21,0.74,29,227,3,
1410720332219612702,Energetic Hostel in Tetuán - Bernabéu,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44954,-3.70191,Shared room,25,1,2,2025-08-05,0.69,29,226,2,
1410732219899380994,El Bernabéu a tus pies en este hostel,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44922,-3.70021,Shared room,25,1,1,2025-08-11,0.83,29,213,1,
1410732300957442114,"Best location! Wifi 2 bedroom, AC - 1 min walk SOL",145991627,Ivan Y Carol,Centro,Cortes,40.4153857978759,-3.700891184395533,Entire home/apt,,3,3,2025-07-25,0.76,13,0,3,
1410732724754267208,Your ideal choice for your stay in Madrid,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44957,-3.70013,Shared room,25,1,4,2025-09-09,0.93,29,222,4,
1410732961759280607,"""Functional and modern hostel in Tetuan"".",653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45128,-3.70117,Shared room,25,1,2,2025-08-16,0.46,29,227,2,
1410733166564646088,Hostel in Tetuán close to S. Bernabeu,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44931,-3.70053,Shared room,25,1,1,2025-07-20,0.52,29,226,1,
1410733373798188645,Your ideal choice for your stay in the city,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44926,-3.7018,Shared room,25,1,10,2025-08-20,2.46,29,226,10,
1410734729057070420,Cosy Hostel in Tetuán - Santiago Bernabéu,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45144,-3.7019,Shared room,25,1,14,2025-08-01,3.18,29,226,14,
1410734926865126179,Your chance in our Hostel,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45088,-3.70205,Shared room,25,1,0,,,29,222,0,
1410735738777888904,Rest and Style in Tetuan,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.45158,-3.70198,Shared room,25,1,13,2025-09-03,3.15,29,223,13,
1410736751669938324,Your Perfect Refuge in the Heart of Madrid,653604702,Francisco Andres,Tetuán,Cuatro Caminos,40.44935,-3.70016,Shared room,25,1,4,2025-09-01,1.29,29,225,4,
1410743823580577252,como en casa,673949493,Huiling,Carabanchel,San Isidro,40.39644,-3.73637,Private room,,1,33,2025-08-28,7.56,7,66,33,
1410771575421920427,Bustamante hab 2,679560916,Jorge,Arganzuela,Atocha,40.40170920467792,-3.685626589820989,Private room,35,31,1,2025-06-14,0.32,14,300,1,
1410803446332703432,Bustamante hab 1,679560916,Jorge,Arganzuela,Delicias,40.39976,-3.68538,Private room,35,31,1,2025-06-18,0.34,14,304,1,
1410808854795003134,Homeclub | Exclusive Flat with Architectural Charm,438136382,Home Club,Centro,Embajadores,40.4134997,-3.7045998,Entire home/apt,252,1,0,,,407,332,0,
1410835167545200051,Temporary accomodation in the center of Madrid,18584351,Irene,Centro,Universidad,40.421991593,-3.702699916,Entire home/apt,108,1,4,2025-08-31,2.93,1,0,4,
1410847164141973029,Habitación. Grande con balcón,691887941,Jose,Centro,Cortes,40.41242,-3.69636,Private room,64,3,2,2025-06-30,0.46,2,328,2,
1410855933561447911,Homeclub | Classic Elegance in Central Madrid,438136382,Home Club,Centro,Embajadores,40.4134997,-3.7045998,Entire home/apt,176,1,0,,,407,295,0,
1410901386425120128,Bustamante Hab 3,679560916,Jorge,Arganzuela,Delicias,40.39944100094301,-3.6859266584710575,Private room,35,31,0,,,14,251,0,
1410909070174143153,Bustamante hab 4,679560916,Jorge,Arganzuela,Atocha,40.40073824276214,-3.685281668214701,Private room,39,31,0,,,14,235,0,
1410920645754729862,Bustamante hab 5,679560916,Jorge,Arganzuela,Delicias,40.39953,-3.6867,Private room,39,31,1,2025-08-04,0.71,14,120,1,
1410937799001021965,Plátano Madrid Home Plz Castilla,7339975,Francisco,Tetuán,Valdeacederas,40.46823107960799,-3.700452459524526,Entire home/apt,97,2,33,2025-09-07,8.11,1,301,33,ESFCTU00002810000101761100000000000000000002705769426
1410954781847980435,Amazing apartment of 4 bedrooms long stay 2 baths,6142177,Daniel,Moncloa - Aravaca,Ciudad Universitaria,40.46241,-3.72154,Entire home/apt,200,1,0,,,3,365,0,
1410961691663949672,Gorgeous long stay 1 bedrooms ! Center,6142177,Daniel,Tetuán,Castillejos,40.4575,-3.69605,Private room,200,1,0,,,3,365,0,
1410967565445600430,Georgeus Room in madrid center,6142177,Daniel,Chamartín,Castilla,40.46737,-3.6865,Private room,145,1,0,,,3,364,0,
1410967580510065908,Habitación en centro de Madrid,561372102,Ion-Dsaniel,Centro,Embajadores,40.41156333128354,-3.705450495842225,Private room,36,1,11,2025-09-09,3.88,2,318,11,
1411038829899599892,"Chalet
nuevo 5 minuto d Atocha,10 minuts d Sol",595717537,Begona,Puente de Vallecas,San Diego,40.39462,-3.66723,Entire home/apt,288,1,16,2025-08-15,3.69,3,287,16,
1411365798372943291,Apartamento muy buena ubicación,149290620,Anibal,Puente de Vallecas,San Diego,40.383132857494175,-3.6665990368116166,Entire home/apt,89,2,9,2025-09-07,2.41,1,30,9,
1411390940505265993,La Casita de Quini,138121620,Francisco José,Centro,Cortes,40.41475,-3.70016,Entire home/apt,153,2,6,2025-09-05,2.28,1,111,6,ESFCTU00002808900030691200000000000000000000000000008
1411420436862733845,Chalé de invitados cuida tu vida,693096538,Ana Maria,Moncloa - Aravaca,El Plantío,40.47275,-3.82997,Entire home/apt,75,2,16,2025-09-02,3.93,1,288,16,
1411429120750384987,acogedora单人,673949493,Huiling,Carabanchel,San Isidro,40.39443,-3.73625,Private room,27,1,18,2025-08-17,4.29,7,60,18,
1411431369265366667,habitación azul en Apartamento,540218776,Robertina Maximina,Latina,Aguilas,40.381844,-3.7808186,Private room,25,1,6,2025-09-12,1.82,2,351,6,
1411566745274771419,La casa del viajero,656595689,Maria Del Carmen,Villaverde,Butarque,40.35318,-3.68092,Entire home/apt,180,1,7,2025-06-22,1.65,4,363,7,
1411582834144937534,1. Hab. doble con baño y vistas al Palacio Real,26949088,Carla,Centro,Palacio,40.41911,-3.71292,Private room,50,10,0,,,13,269,0,ESFCNT00002809100013969800000000000000000000000000005
1411584005415272378,Piso en La elipa,3182739,Raquel,Ciudad Lineal,Ventas,40.426174420516226,-3.6567649604572607,Entire home/apt,,2,3,2025-07-06,0.90,1,0,3,
1411584619646106170,Tranquilo-Centro-Río cama doble,597785493,Gustavo,Arganzuela,Acacias,40.40196,-3.71047,Private room,42,2,23,2025-09-07,5.11,3,37,23,
1411594839957635230,2. Dos habs dobles con vistas al Palacio Real,26949088,Carla,Centro,Palacio,40.41914,-3.71287,Private room,85,10,0,,,13,262,0,ESFCNT00002809100013969800000000000000000000000000005
1411604010282088132,3. Habitación doble con baño en suite,26949088,Carla,Centro,Palacio,40.42082,-3.71332,Private room,50,10,0,,,13,247,0,ESFCNT00002809100013969800000000000000000000000000005
1411618718414939212,Modern Madrid apartment,653564153,Rodrigo,Tetuán,Berruguete,40.45938110023886,-3.7070339564856933,Entire home/apt,96,10,0,,,63,320,0,
1411621640508380280,La Vida Malasaña: Central Apartment for 4 Guests,650137491,Shirel,Centro,Universidad,40.42531848950666,-3.703945016301584,Entire home/apt,134,14,0,,,3,267,0,
1411635958931724299,特价的房间,673949493,Huiling,Carabanchel,San Isidro,40.39433,-3.73663,Private room,38,1,24,2025-09-04,5.63,7,49,24,
1411706691671639500,POT-1.C Apartamento en Bernabeu,567327895,Santiago,Chamartín,Hispanoamérica,40.4565629,-3.6801211,Entire home/apt,,31,0,,,161,15,0,
1412008506807019372,Habitación Madrid,671895305,Yohandy,Barajas,Casco Histórico de Barajas,40.47018,-3.58009,Private room,,1,0,,,4,355,0,
1412117689090002263,Apartamento Duplex Pacifico,446760611,Raul,Retiro,Pacífico,40.40235,-3.67635,Entire home/apt,96,3,6,2025-08-07,1.43,36,352,6,
1412160624468197993,Your best place to explore: Centrally located flat,291253690,Francisco Andres,Centro,Universidad,40.42580214898375,-3.7016965586325665,Entire home/apt,202,1,0,,,292,346,0,ESFCNT00002810900049531400000000000000000000000000005
1412242206669966473,Acogedor estudio en Madrid centro,672921086,Oswaldo,Chamberí,Trafalgar,40.43575553406823,-3.70340362728982,Entire home/apt,80,1,37,2025-09-13,8.60,1,302,37,
1412264557256087826,Apartamento Aeropuerto Nuevo.  2 3 21,204406531,Carlos,San Blas - Canillejas,Rejas,40.44443,-3.58276,Entire home/apt,93,1,25,2025-08-26,6.00,21,54,25,ESFCNT00002803500052603400000000000000000000000000007
1412340066273968559,G232 Apartamento de Diseño a estrenar Feria Madrid,8780654,Marbelus Realty S.L,Barajas,Aeropuerto,40.45192,-3.58226,Entire home/apt,92,5,3,2025-07-14,1.18,13,81,3,ESFCNT00002803500026717300000000000000000000000000003
1412385530458277124,Habitación para tres,429521299,Marli,Centro,Justicia,40.420790062648045,-3.6999430948394374,Private room,101,3,6,2025-08-19,1.58,27,139,6,
1412386147559867273,Amplio piso para 17 en pleno centro de Madrid,361974031,Patrick,Centro,Sol,40.41751357595681,-3.7026591701705733,Entire home/apt,405,1,1,2025-07-07,0.42,8,251,1,ESHFTU0000280370004194600030000000000000000000AM14533
1412394641449466062,Alojamiento para 4 personas,429521299,Marli,Fuencarral - El Pardo,Peñagrande,40.4829,-3.71701,Entire home/apt,129,3,4,2025-07-08,1.13,27,218,4,
1412402899326437143,Espectaculares vistas Plaza España con Terrazas 3,305260999,Pablo,Centro,Palacio,40.42320352466081,-3.710862661376957,Entire home/apt,224,1,4,2025-08-18,1.38,21,272,4,ESHFNT00002810800038969201400000000000000000000000007
1412525275846902186,Casa Corrala VT9742,309401524,Ana,Arganzuela,Acacias,40.402598078728275,-3.7014091059764955,Entire home/apt,115,3,2,2025-08-03,0.85,1,88,2,
1412774198297396194,best6 centro  Madrid -3 cama doble y un sofá,327353271,Galit Rubin,Centro,Palacio,40.40867,-3.71101,Entire home/apt,161,9,15,2025-09-14,4.95,9,265,15,
1412990970483078603,Apto con gym y piscina (Madrid),653564153,Rodrigo,Villa de Vallecas,Casco Histórico de Vallecas,40.36379,-3.58392,Entire home/apt,95,7,1,2025-07-13,0.46,63,335,1,
1413254857364801561,Habitación privada pleno Centro,693565838,Felipe Andres,Centro,Universidad,40.42502,-3.70601,Private room,42,1,12,2025-09-13,2.81,2,175,12,
1413602689357157418,Estudio en Madrid acogedor,202540507,Paqui,Fuencarral - El Pardo,Pilar,40.4760867,-3.708812,Entire home/apt,69,2,6,2025-09-12,1.37,1,89,6,
1413666446964004938,Piso 2 habitaciones en 2 plantas,343145227,Eleuteria,Centro,Universidad,40.42521,-3.70962,Entire home/apt,170,2,10,2025-07-22,2.94,1,8,10,
1413814896144729076,Cómoda con acceso directo metro,149174870,Ana,Villa de Vallecas,Casco Histórico de Vallecas,40.36337132444228,-3.601296825906783,Private room,39,1,3,2025-06-07,0.71,1,353,3,
1413881858232373845,"Tranquilo, acogedor muy limpio",555532759,Mary,Usera,San Fermín,40.37436847068187,-3.690531194355505,Private room,38,1,0,,,1,362,0,
1413940743974870846,Habitación Privada Ópera Madrid,690393346,Dilaura,Centro,Sol,40.41833203792751,-3.7075072154402733,Private room,59,1,11,2025-08-31,2.64,5,52,11,
1414054216995106907,Ático recién reformado para 2,68910325,Eva,Moratalaz,Media Legua,40.40806,-3.65571,Entire home/apt,100,1,0,,,1,342,0,
1414307061777651841,Habitación doble llena de luz,689740288,Gaizka,Ciudad Lineal,Pueblo Nuevo,40.43306,-3.64798,Private room,54,2,15,2025-09-13,3.72,3,37,15,
1414314247290056332,Ubicación top: junto a Atocha y Reina Sofía,458441533,Yizaiguli,Arganzuela,Palos de Moguer,40.4035,-3.69381,Entire home/apt,98,3,7,2025-09-07,2.53,1,59,7,
1414316935572081303,Doble con Encanto Madrid,689740288,Gaizka,Ciudad Lineal,Ventas,40.4311,-3.64832,Private room,57,1,8,2025-09-06,1.89,3,58,8,
1414325389411570538,Experience Madrid from above,460391145,Francisco Andres,Centro,Embajadores,40.40892656363911,-3.703826703951617,Entire home/apt,129,1,0,,,181,285,0,
1414325901848428368,Near Cava Baja & El Rastro – Sleeps 4 people,460391145,Francisco Andres,Centro,Embajadores,40.40875,-3.70478,Entire home/apt,114,1,0,,,181,285,0,
1414339478802212384,Habitación céntrica,152581388,Maria Cristina,Usera,Pradolongo,40.38208,-3.70709,Private room,66,1,0,,,2,246,0,
1414359416768882647,Letmalaga Pintor Rosales 1,317065206,Maria,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,40,1,0,,,23,344,0,ESHFNT00002810600031457700100000000000000000000000001
1414373349802054150,Letmalaga Pintor Rosales 2,317065206,Maria,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,40,1,0,,,23,352,0,ESHFNT00002810600031457700200000000000000000000000000
1414374099935887898,Terraza privada en Atocha,448890645,Salomé,Arganzuela,Palos de Moguer,40.40398189173128,-3.6937031640951967,Private room,70,5,0,,,33,0,0,
1414384636716657887,Letmalaga Pintor Rosales 3,317065206,Maria,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,37,1,0,,,23,365,0,ESHFNT00002810600031457700300000000000000000000000009
1414403221671582910,RA5 Piso 2hab reformado c/wifi,23645872,Jeampierre,Latina,Lucero,40.405701698900586,-3.746093982381365,Entire home/apt,136,1,12,2025-09-01,4.68,6,290,12,ESFCTU00002810600001188900000000000000000000VT-139859
1414432834994509525,Modern apartment in Castellana near 4torres,596102648,Daniel,Chamartín,Castilla,40.47389,-3.68473,Entire home/apt,113,7,8,2025-08-22,2.29,3,297,8,ESFCNT00002811000102225600000000000000000000000000009
1414438523006292274,Letmalaga Pintor Rosales 5,317065206,Maria,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,38,1,0,,,23,349,0,ESHFNT00002810600031457700600000000000000000000000006
1414439283925011989,Apartamento Temporal Madrid Centro (ORE18),450144376,Fernando,Tetuán,Cuatro Caminos,40.44909,-3.69421,Entire home/apt,89,1,2,2025-09-02,0.52,87,277,2,ESFCNT00002809300021402300000000000000000000000000003
1414439478557436486,Bonito  Apartamento Temporal Madrid M (PAC636),450144376,Fernando,Tetuán,Castillejos,40.46178994429611,-3.6946183469982845,Entire home/apt,,1,0,,,87,0,0,ESFCNT00002809400021699400000000000000000000000000003
1414461252525671916,Letmalaga Pintor Rosales 6,317065206,Maria,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,50,1,1,2025-06-18,0.34,23,365,1,ESHFNT00002811000073071801300000000000000000000000000
1414469843009860093,Letmalaga Pintor Rosales 4,317065206,Maria,Moncloa - Aravaca,Argüelles,40.42966,-3.72213,Private room,37,1,3,2025-07-23,0.70,23,349,3,ESHFNT00002810600031457700400000000000000000000000008
1414472446417649469,Letmalaga Pintor Rosales 7,317065206,Maria,Moncloa - Aravaca,Argüelles,40.4296564,-3.7221249,Private room,47,1,1,2025-06-18,0.34,23,365,1,ESHFNT00002810600031457700700000000000000000000000005
1414486056547325912,San Isidro IV - Junto a la pradera,370143672,Enrique,Carabanchel,San Isidro,40.3959,-3.73307,Entire home/apt,90,1,4,2025-08-22,1.30,7,355,4,
1414545108516786311,El ático de Esgrima,250507434,Amura Home,Centro,Embajadores,40.410432290122735,-3.7028533330901987,Entire home/apt,70,30,1,2025-07-14,0.47,13,279,1,
1414571410231200759,Precioso ático Reina Sofía,229277443,Javier Enrique,Centro,Embajadores,40.41055,-3.69819,Private room,76,1,20,2025-09-05,4.72,4,247,20,
1414585701736199997,Modern apartment in Chamartín,596102648,Daniel,Chamartín,Castilla,40.47484,-3.68435,Entire home/apt,112,7,4,2025-09-06,1.41,3,309,4,ESFCNT00002811000102227000000000000000000000000000005
1414589922612502567,Exclusivo Ático con terraza en el centro de Madrid,144401614,Francisco Javier,Centro,Palacio,40.4126,-3.70828,Entire home/apt,195,2,1,2025-09-02,1,3,279,1,
1414626518276716684,"Piso con encanto-Centro,Aerop,Bernabeu en minutos",38027440,Raul,Chamartín,Hispanoamérica,40.45631,-3.67679,Entire home/apt,112,3,9,2025-09-12,2.09,1,303,9,ESFCNT00002811000011788500000000000000000000000000001
1414656760682755528,Habitación cómoda te espera.,286238881,Isnelda Teresa,Latina,Aluche,40.38383985328717,-3.754515939819329,Private room,35,1,2,2025-05-25,0.47,1,362,2,
1414693512027934638,Modern Apartment in Chamberí,16561854,Margarida,Chamberí,Trafalgar,40.43335801095593,-3.703448239328819,Entire home/apt,117,30,1,2025-08-31,1,1,247,1,
1414696204777865377,Habitación y desayuno top,70613569,Carmen,Chamartín,El Viso,40.44766194223737,-3.688127026622183,Private room,65,1,16,2025-09-12,3.90,1,15,16,
1414764840116239885,Nuevo apartamento zona Universidad Complutense,458704265,Dawei,Moncloa - Aravaca,Valdezarza,40.46404715165092,-3.714469224214554,Entire home/apt,95,4,21,2025-09-08,5.63,2,239,21,Exempt
1414957059631904069,Amplia Habitación 10' del Bernabéu  y Gran via,487936142,Leia,Tetuán,Castillejos,40.4591094,-3.699102399999999,Private room,37,1,6,2025-08-21,1.67,18,252,6,
1414975539559648873,Acogedor y tranquilo. La Latina,60088973,Enrique,Centro,Palacio,40.4099393,-3.7108712,Entire home/apt,139,5,13,2025-08-26,3.05,5,35,13,ESFCNT00002809100031774400000000000000000000000000005
1414987245945314813,Relax and style just steps from Sol - For 2 people,460391145,Francisco Andres,Centro,Embajadores,40.410720664164515,-3.6977578896202448,Entire home/apt,80,1,1,2025-09-10,1,181,267,1,
1414988252094019054,Rustic and central: your refuge in Madrid,460391145,Francisco Andres,Centro,Embajadores,40.40889,-3.69972,Entire home/apt,80,1,1,2025-06-22,0.35,181,267,1,
1415098280161144773,Hogar muy tranquilo y seguro.,482890654,Sara Del Carmen,Tetuán,Bellas Vistas,40.45600012550451,-3.706177642459378,Private room,59,1,4,2025-09-14,1.06,1,361,4,
1415137504576103688,Habitación de lujo Centro Madrid,251815254,Angelo,Centro,Justicia,40.422899356288085,-3.6985511372571493,Private room,83,1,22,2025-09-05,5.12,3,342,22,
1415178058697481343,GuestReady - Charming retreat in Madrid,692915854,Joana Isabel,Ciudad Lineal,San Pascual,40.436730578689904,-3.6545281712287307,Entire home/apt,94,1,3,2025-08-16,0.76,1,324,3,ESFCNT00002811700001620000000000000000000000000000007
1415182601078764047,Habitación en pleno centro.,37228802,Laura,Centro,Universidad,40.42385,-3.70163,Private room,80,3,2,2025-06-01,0.50,1,294,2,ESFCNT00002809100028935500000000000000000000000000001
1415198478282608262,Exyca Homes Gran Via,511649938,Exyca,Centro,Universidad,40.421867311405336,-3.7083826135157443,Entire home/apt,81,15,0,,,24,166,0,ESFCNT00002810800045838100000000000000000000000000007
1415201478586136391,Skyline VIII,438136382,Home Club,Tetuán,Valdeacederas,40.466976393423714,-3.7089267304470455,Entire home/apt,96,1,0,,,407,293,0,
1415225065019403561,Sunny Studio with Prime Location,694032750,Leonardo,Centro,Universidad,40.42499,-3.70375,Entire home/apt,,3,16,2025-09-13,3.84,1,2,16,
1415309065136133287,Habitación cómoda y luminosa,685703151,Yanniar Pahola,Vicálvaro,Casco Histórico de Vicálvaro,40.3945817,-3.6259635,Private room,41,1,10,2025-07-13,2.50,1,333,10,
1415370985192124399,Apartamento céntrico,152581388,Maria Cristina,Usera,Pradolongo,40.38381,-3.70553,Entire home/apt,80,1,7,2025-07-20,1.96,2,253,7,
1415371439283232154,Wonderful apartment in Madrid River.,31806323,Susana,Carabanchel,San Isidro,40.39893,-3.72162,Entire home/apt,97,2,13,2025-09-05,3.45,1,68,13,
1415512824964216398,Habitación con baño privado.,457713144,Cristian,Ciudad Lineal,Pueblo Nuevo,40.42027834626218,-3.6314506888693803,Private room,58,7,0,,,1,75,0,
1415757125869453884,"Suite Boutique de Lujo en Chueca, Madrid centro",40877988,Raul,Centro,Justicia,40.41989703302375,-3.6993336561878905,Entire home/apt,145,2,13,2025-09-09,3.45,141,241,13,ESFCNT00002810900058376900000000000000000000000000007
1415820784560399120,Alojamiento entero Plaza Mayor NUEVO,664074707,Monica Isabel,Centro,Embajadores,40.41338423941213,-3.7074116617441177,Entire home/apt,125,1,4,2025-08-30,3.53,2,289,4,
1415821994132326569,Acogedor apartamento zona céntrico.,405225070,Patty,Centro,Universidad,40.42642,-3.70406,Entire home/apt,132,2,11,2025-09-12,2.73,1,70,11,
1415834285215413537,Habitación soleada exterior,11539627,Hector,Latina,Puerta del Angel,40.40943,-3.72394,Private room,39,3,0,,,3,348,0,
1415837552564863024,Comfort and art in the heart of Madrid,460391145,Francisco Andres,Centro,Embajadores,40.40961,-3.70551,Entire home/apt,176,1,11,2025-09-08,2.89,181,333,11,
1415884083608140476,Apartamento en Sol-Check-in 24h.,36767873,Helios,Centro,Cortes,40.41493,-3.70089,Entire home/apt,147,3,2,2025-08-07,0.50,6,90,2,
1416054613376054279,Habitación con baño (Madrid),420066300,Grace,Chamberí,Gaztambide,40.43303243501707,-3.713412417166418,Private room,49,1,23,2025-09-13,5.66,3,337,23,
1416060285910117783,Habitacion en Lavapies,60492971,Saul,Centro,Embajadores,40.40952,-3.69993,Private room,,3,1,2025-07-06,0.42,2,0,1,
1416072026499174493,Simple & Quiet Stay Near Retiro: Ideal for Couples,225390196,Santiago,Puente de Vallecas,San Diego,40.3916,-3.66527,Entire home/apt,71,1,4,2025-06-28,1.10,28,171,4,
1416116724237771082,Juan Pantoja en Metro Alvarado,594068559,Juan Carlos,Tetuán,Bellas Vistas,40.450207,-3.7048624,Entire home/apt,73,1,5,2025-08-08,1.65,20,330,5,
1416406378549512466,Precioso apartamento,26012195,Cristina,Salamanca,Lista,40.43017,-3.6738,Entire home/apt,,4,3,2025-07-09,0.92,1,0,3,
1416454915832006073,Elegance and privileged location for 6 people,460391145,Francisco Andres,Centro,Palacio,40.42019,-3.70631,Entire home/apt,332,1,2,2025-07-13,0.85,181,313,2,
1416455421176838141,"Design, natural light in the heart of the city",460391145,Francisco Andres,Centro,Sol,40.42019,-3.70754,Entire home/apt,332,1,2,2025-08-26,0.77,181,313,2,
1416488276406601645,All confort: heart of Madrid,441293050,Juliana,Arganzuela,Acacias,40.40553,-3.70641,Entire home/apt,,3,0,,,1,0,0,
1416508534287940893,Family Apartment in Salamanca,982391,Edouard,Salamanca,Castellana,40.4324462,-3.682947899999999,Entire home/apt,246,30,7,2025-09-02,2.88,1,293,7,
1416518878651745958,Modern study in Malasaña area,670457298,Mariano Alejandro,Centro,Universidad,40.42665,-3.70614,Entire home/apt,124,1,7,2025-09-05,2.96,2,249,7,ESFCNT00002810800043159900000000000000000000000000009
